label,t,r,points,kTeams,scoringDiscAbs,minScoringDiscAbs,discSource,isSolvable,baselineUnlocked,baselineDiscAbs
24T20921,20921,4,0.000213,12,8594746932641208805612889945945967560979106064158599750763937792000000000,57460921293197413618931914153453,exact_nfdisc,True,,
24T20921,20921,6,0.0,23,96878794563243284326434253743953597710729216,21496717232698973318891762618466304,exact_nfdisc,True,,
24T20921,20921,12,0.002274,9,8594746932641208805612889945945967560979106064158599750763937792000000000,2885240546431303506794271856565878167437312,exact_nfdisc,True,,
24T20921,20921,14,0.0,25,2666250787761391769527743213633389975411347822787113957843795968,21496717232698973318891762618466304,exact_nfdisc,True,,
24T20921,20921,16,3.5e-05,15,8594746932641208805612889945945967560979106064158599750763937792000000000,1206348441526974976719414970214287474163712,exact_nfdisc,True,,
24T20921,20921,24,0.35961,2,8594746932641208805612889945945967560979106064158599750763937792000000000,28555827086335626277031764780289721277316669112320000,exact_nfdisc,True,,
24T20923,20923,0,0.001534,10,3520872048611807949746483801892609933180928,2562516715645610724230272225640448,exact_nfdisc,True,,
24T20923,20923,2,0.054169,5,7057671939019308471176378257673533651943424,13713345761230119742460236221944692736,exact_nfdisc,True,,
24T20923,20923,4,0.000656,11,4878880610830185509178281134873935612748132124159115264,5387389939943295055887773481941598208,exact_nfdisc,True,,
24T20923,20923,6,0.027565,6,767173118249857970851187380575010816000000000000,1733015902521851138178732362019427481288704,exact_nfdisc,True,,
24T20923,20923,8,2.5e-05,16,19242492606798983357673438197275001094144,2562516715645610724230272225640448,exact_nfdisc,True,,
24T20923,20923,10,0.006193,8,825058448113655482354800781663072751489309722279936,22954901737951029878340015544220302442496,exact_nfdisc,True,,
24T20923,20923,12,0.000778,11,214996140365445895324796087948403338641408,872908677969881289516096167498921,exact_nfdisc,True,,
24T20926,20926,0,0.000187,13,4324881961286381108817012353127838644174848,377237724505670107352009139027968,exact_nfdisc,True,,
24T20926,20926,4,0.00018,13,3046892009307482908527238028334957854720000000,3721415354481743457351331576020992,exact_nfdisc,True,,
24T20926,20926,8,0.001634,10,3765092346723552331234516342676440839288506661470208,13866002629447104515584085139742125050560512,exact_nfdisc,True,,
24T20926,20926,12,0.01358,7,3046892009307482908527238028334957854720000000,3385254548204859500875020786069854748672,exact_nfdisc,True,,
24T20926,20926,20,0.0625,5,3046892009307482908527238028334957854720000000,3046892009307482908527238028334957854720000000,exact_nfdisc,True,,
24T20927,20927,0,3.4e-05,15,1138849271413194607651051981019344865737387488286081024,846300240565490513597531631349,exact_nfdisc,True,,
24T20927,20927,2,2e-05,16,4249053470825994707414083284820792463297871872,210791983229083081579047249907,exact_nfdisc,True,,
24T20927,20927,4,3e-06,18,643195503006600321385252167551696644185431667153793664177776435444104701149184,10390106673261443377026270333,exact_nfdisc,True,,
24T20927,20927,6,8e-06,16,147541257580145887537074337767822409271951344478126681013454514711690823313930976212962103499084000854473179136,3883680289333210371400408957307,exact_nfdisc,True,,
24T20927,20927,8,1.4e-05,16,104450600049002493754659061692844642040551018975569787496458878976,2529016478055737981897766896597,exact_nfdisc,True,,
24T20927,20927,10,1.2e-05,16,8580145894141385105903761683706771725794466361443567036924875876224798432797130752,12347550390165737914123663328167,exact_nfdisc,True,,
24T20927,20927,12,4.9e-05,14,5448607578076170456496365887161169663719720426747269393318739799458342921830400,46085926493781972499145606202677,exact_nfdisc,True,,
24T20927,20927,14,0.003064,8,235686449940481972942481723385975172950149606394803045125456723674418315788288000000000,7572407524611807379768603089500111,exact_nfdisc,True,,
24T20927,20927,16,0.000217,12,1567962879841113417085445790150396764516456508821341905991252686775200514048,2514481288894936628984467611171857,exact_nfdisc,True,,
24T20927,20927,18,1.6e-05,15,3598493285521955542966077080792262191451395767197023133802201180107328523393646531965660176152251061968862362077601566241587200000000,144536807989429735626782010808851319,exact_nfdisc,True,,
24T20927,20927,20,0.000846,10,691432467788026176533446971758391129871481262532159352220867127686708546886925650231296,40556068708586432888890478100590881553,exact_nfdisc,True,,
24T20927,20927,24,0.007167,7,36820334029457508894187399598132030612170035297377086980564058610988404793979961344000000,42185995711748753130784273757634258010112,exact_nfdisc,True,,
24T20929,20929,0,0.001883,10,236285565314289838454871981985903995684651008,5909131982930951991456319004402999789355008,exact_nfdisc,True,,
24T20929,20929,4,8.4e-05,14,67283134819151945283288128766064071772622346825819488256,409502812505163312424086096885497987072,exact_nfdisc,True,,
24T20929,20929,6,0.000376,12,3795582413115948618156072724176163387127889920000,22903059791738109842386189695294898176,exact_nfdisc,True,,
24T20929,20929,8,0.007428,7,65560221240295160998399304126359571647297654105180474804805809340630615675895808000000000,1677323520021148927689056652842999755046912,exact_nfdisc,True,,
24T20929,20929,12,0.000231,12,4195854159378890303897555464087012585427049862731550387507571797800359403257331712000000000,6709294080084595710756226611371999020187648,exact_nfdisc,True,,
24T20929,20929,14,0.000148,13,49633125467044684688222023054911761368085169238831417811533824,22903059791738109842386189695294898176,exact_nfdisc,True,,
24T20929,20929,16,0.003635,8,4195854159378890303897555464087012585427049862731550387507571797800359403257331712000000000,1477282995732737997864079751100749947338752,exact_nfdisc,True,,
24T20929,20929,24,1.0,1,2301114251449676081734924838876189183159440698140297196127531953440939121910224180133080106029775551256946335206340825198249377792000000000,2301114251449676081734924838876189183159440698140297196127531953440939121910224180133080106029775551256946335206340825198249377792000000000,exact_nfdisc,True,,
24T20930,20930,2,0.001323,10,4118729316566850926813463852921971411957841920000,835131393938808942692890844112043,exact_nfdisc,True,,
24T20930,20930,14,0.000669,11,2188861626725603823396674043460705409142287467806720000,16323892994556619310939023640035852288,exact_nfdisc,True,,
24T20931,20931,0,0.000246,12,10130144680445851298255904663371263828564875436161149492912979968,164057054326426240922891915826181,exact_nfdisc,True,,
24T20931,20931,4,0.000212,12,560773484350512427452931082018880309769423488080595923010607644672,32544545591435477270956539541,exact_nfdisc,True,,
24T20931,20931,8,0.000132,13,801305945056247727420033530628237798301066797043127681024,5500028204952595658791655182429,exact_nfdisc,True,,
24T20931,20931,12,7.5e-05,14,13367136279537700740427397534732708000741457920000000,72245055702239210105681010692096,exact_nfdisc,True,,
24T20931,20931,16,0.000212,12,2913991510622106747963741860969836791278419232148882529617377078544486027264,539955982325697763796393182189157,exact_nfdisc,True,,
24T20931,20931,20,0.000605,11,105400860951902298394331328093452774353783488512000000000,53545345510387630022679493599461541,exact_nfdisc,True,,
24T20931,20931,24,0.000112,13,4806223953205130427814034035650032026135899613016893900370073031511881687077224448,31898115491902126685705450150710229749,exact_nfdisc,True,,
24T20934,20934,0,1.2e-05,17,1650367033720225718290789003652747036196864,102459012899903604386166401059201,exact_nfdisc,True,,
24T20934,20934,20,0.000908,11,1650367033720225718290789003652747036196864,1883509699313424694046651681384462393529,mixed_disc,True,,
24T20937,20937,0,4.6e-05,15,1226308021164210357481500553429123072,2793477612942487029662911241,exact_nfdisc,True,,
24T20937,20937,2,8e-05,14,1302769095582166897096770325860044790300672,4458883453868413351166672539,exact_nfdisc,True,,
24T20937,20937,4,1e-05,17,299391606729543544307006971052032000000000000,191731988516341774100166919177,exact_nfdisc,True,,
24T20937,20937,6,4.7e-05,15,95896639781232246356398422571876352000,120119537356526942275505183363,exact_nfdisc,True,,
24T20937,20937,10,9.4e-05,14,42519462268854333311368225143004097150976,20300201813253053244560375988347,exact_nfdisc,True,,
24T20937,20937,14,1e-05,17,318058861226114965111516192836924997632000000000000,7567650972998553890299102057052363,exact_nfdisc,True,,
24T20940,20940,0,0.007756,8,61597060328356009123600924916088884126810112,29834244910298459814134864886108327023476736,exact_nfdisc,True,,
24T20940,20940,4,0.003614,9,61597060328356009123600924916088884126810112,32314080530291888671541111670259765477376,exact_nfdisc,True,,
24T20940,20940,8,0.003396,9,61597060328356009123600924916088884126810112,116813906047197574880509581067448299557,exact_nfdisc,True,,
24T20940,20940,12,0.007756,8,61597060328356009123600924916088884126810112,29834244910298459814134864886108327023476736,exact_nfdisc,True,,
24T20940,20940,16,0.001939,10,61597060328356009123600924916088884126810112,29834244910298459814134864886108327023476736,exact_nfdisc,True,,
24T20940,20940,24,1.0,1,5144648075684622238012272849916659691155307364352,5144648075684622238012272849916659691155307364352,exact_nfdisc,True,,
24T20942,20942,8,6e-06,18,49099079567990910134475992356800692224000000,2889671801283061337349960532184006656,exact_nfdisc,True,,
24T20942,20942,12,1e-06,20,26093263944692657272776055854090516676214784000000,36916002971195189814070409744894041,exact_nfdisc,True,,
24T20943,20943,0,0.000363,12,2277545544846968993154921720845741702132913219167237403836416,776537434470319554482169682676798589203644416,mixed_disc,True,,
24T20943,20943,4,0.0,31,33349626400470851642225530521891373056,3546922148462024261960308175569,exact_nfdisc,True,,
24T20943,20943,8,0.0,22,184013573755439609521375682469449170944,3546922148462024261960308175569,exact_nfdisc,True,,
24T20943,20943,12,0.0,31,5141448355320376202485260906090521952256,7260394998265359457261524631945216,exact_nfdisc,True,,
24T20945,20945,0,0.03125,6,248006541426354435512503853853442048000000000,248006541426354435512503853853442048000000000,exact_nfdisc,True,,
24T20945,20945,2,3e-05,15,54750978164978533846808728818224798193521584680409726189568,44141252685879558283242504192,exact_nfdisc,True,,
24T20945,20945,4,0.000199,13,248006541426354435512503853853442048000000000,1291480781008219228303654147697147904,exact_nfdisc,True,,
24T20945,20945,8,5.2e-05,14,2525309135050890301054007420963690850387716954965691307848394210967155638272000000000,1291480781008219228303654147697147904,exact_nfdisc,True,,
24T20945,20945,12,0.015405,7,15872418651286683872800246646620291072000000000,3549207131369714963168505752755109888000000000,exact_nfdisc,True,,
24T20945,20945,16,0.0625,5,15872418651286683872800246646620291072000000000,15872418651286683872800246646620291072000000000,exact_nfdisc,True,,
24T20945,20945,24,0.314495,2,2525309135050890301054007420963690850387716954965691307848394210967155638272000000000,122512259404056907619989750885617190491093506126249984,exact_nfdisc,True,,
24T20947,20947,0,0.0,39,521697907900549980976668737536,616275616987902903041313121,mixed_disc,True,,
24T20947,20947,4,0.0,40,188322694444290078983353939750027264,9019860510710995727192667529,mixed_disc,True,,
24T20947,20947,8,0.0,39,1211718181504724267866719935952584704,185293902865051532906539257856,mixed_disc,True,,
24T20947,20947,12,0.0,39,1211718181504724267866719935952584704,7174954403525544143922805505569,mixed_disc,True,,
24T20947,20947,16,0.0,33,27164195564551676194967336611483746304,341280612768842483452496450273569,mixed_disc,True,,
24T20947,20947,20,0.0,27,27164195564551676194967336611483746304,43038484333168413088062121591170169,mixed_disc,True,,
24T20947,20947,24,0.0,25,4425282628161281982985713835342928382263296,51020170344788880799316839850081175529,mixed_disc,True,,
24T20948,20948,0,0.000283,12,39576812561989087786813575177743925598224384000000000000,169500760254519697123845534121984,exact_nfdisc,True,,
24T20948,20948,4,2.4e-05,16,162106624253907303574788403928039119250327076864,51187851563145414053010762110687248384,exact_nfdisc,True,,
24T20949,20949,4,4e-05,15,10192681228395569247178146818004108076646400000000,216865974445726269845570423095296,exact_nfdisc,True,,
24T20949,20949,16,0.001656,10,19179327956246449271279684514375270400000000,4974341223356197308698606902406283264,exact_nfdisc,True,,
24T20950,20950,2,0.00079,11,17686306850162716335439250489327615742369071104,24538134839156165337769428806245810176,exact_nfdisc,True,,
24T20953,20953,0,2.1e-05,16,1181187237997346916798908639400268066772341979156054016,2911761040478889594619500915448152064,exact_nfdisc,True,,
24T20953,20953,4,1.4e-05,17,87688804278670884524287400837216049561600,200878540736177441502860939695298154496,exact_nfdisc,True,,
24T20957,20957,0,0.0,26,13538987152841606536191577952007061889892745216,95266574256481099880511203584,exact_nfdisc,True,,
24T20957,20957,4,0.0,26,54519207170329137656232907627102894942169595904,98714860641923517379051696384,exact_nfdisc,True,,
24T20957,20957,8,0.0,24,846186697052600408511973622000441368118296576,329576557223830275385262293909504,exact_nfdisc,True,,
24T20957,20957,12,0.0,35,223310672569668147839929989640613457683126664822784,21092899662325137624656786810208256,exact_nfdisc,True,,
24T20957,20957,16,2.4e-05,16,13538987152841606536191577952007061889892745216,659609591673732337855545726730240000,exact_nfdisc,True,,
24T20957,20957,20,3.1e-05,15,3483846995990928631910556014100836065930214826452626579435996525631635456,9413036050869816495278476376349343744,exact_nfdisc,True,,
24T20957,20957,24,0.00172,10,216623794445465704579065247232112990238283923456,479437580989818468667483682928693373566976,exact_nfdisc,True,,
24T20958,20958,0,0.000167,13,6935885464993643073578408109773153050992574464,27247740591976726149928541793856,exact_nfdisc,True,,
24T20958,20958,4,0.000177,13,14484040280734494707429266158602762059776,128111919705996589994518672225,exact_nfdisc,True,,
24T20958,20958,8,0.006715,8,11642791612636626337129619678657058617216942997504,1488184781724504411358087370624837871468544,exact_nfdisc,True,,
24T20958,20958,12,0.006893,8,231744644491751915318868258537644192956416,3144887067659247112214755937043349504,exact_nfdisc,True,,
24T20958,20958,16,0.026244,6,6935885464993643073578408109773153050992574464,314488706765924711221475593704334950400,exact_nfdisc,True,,
24T20958,20958,24,0.101497,4,404589956475520368518985502261072733698634695809492320256,9197682640836173493449281978152458770815385600,exact_nfdisc,True,,
24T20959,20959,0,4.1e-05,15,12686458814946446197861078590555115545952256,102909574845800539503793687525,exact_nfdisc,True,,
24T20959,20959,4,0.000167,13,3171614703736611549465269647638778886488064,102909574845800539503793687525,exact_nfdisc,True,,
24T20959,20959,8,0.024528,6,12686458814946446197861078590555115545952256,6777773852713894638393870553972736,exact_nfdisc,True,,
24T20959,20959,12,0.0128,7,198225918983538221841579352977423680405504,6777773852713894638393870553972736,exact_nfdisc,True,,
24T20959,20959,16,0.013191,7,12686458814946446197861078590555115545952256,2446776360829715964460187269984157696,exact_nfdisc,True,,
24T20959,20959,20,0.028594,6,3171614703736611549465269647638778886488064,774319996029446179068669347568061251584,exact_nfdisc,True,,
24T20959,20959,24,2e-06,20,12686458814946446197861078590555115545952256,792903675934152887366317411909694721622016,exact_nfdisc,True,,
24T20960,20960,24,0.078692,4,2163791602223182119382215859359259843679398081594494380146688000000000000000,266732796584249031310029177366421304353646182400,exact_nfdisc,True,,
24T20961,20961,0,0.00113,10,26791734973759436846326763109971488936672287084240514842624,6382260279593288563896364092620800,exact_nfdisc,True,,
24T20961,20961,4,0.004615,8,6540950921327987511310244899895383041179757588925906944,240249743437211676231492346642432,exact_nfdisc,True,,
24T20961,20961,8,0.002359,9,26791734973759436846326763109971488936672287084240514842624,195109321876507523028075277994426368,exact_nfdisc,True,,
24T20961,20961,12,0.010032,7,6540950921327987511310244899895383041179757588925906944,156195551308339817604193228089720832,exact_nfdisc,True,,
24T20961,20961,16,0.011081,7,26791734973759436846326763109971488936672287084240514842624,273859852916566736344350720000000000000000,exact_nfdisc,True,,
24T20961,20961,20,0.024653,6,6540950921327987511310244899895383041179757588925906944,17527030586660271126038446080000000000000000,exact_nfdisc,True,,
24T20962,20962,0,0.021998,6,16554127727179254065655698930378424788128275404475596800,743021473324830190130039330380900728832,exact_nfdisc,True,,
24T20962,20962,4,0.023738,6,16554127727179254065655698930378424788128275404475596800,883075225057278202572796676590522593181696,exact_nfdisc,True,,
24T20962,20962,8,0.005328,8,66216510908717016262622795721513699152513101617902387200,116360821503392143151945969670603931648,exact_nfdisc,True,,
24T20962,20962,12,0.005935,8,16554127727179254065655698930378424788128275404475596800,883075225057278202572796676590522593181696,exact_nfdisc,True,,
24T20962,20962,16,0.124959,4,66216510908717016262622795721513699152513101617902387200,63479109493580104146021922340576887269919329091584000000,exact_nfdisc,True,,
24T20962,20962,20,0.112739,4,16554127727179254065655698930378424788128275404475596800,63479109493580104146021922340576887269919329091584,exact_nfdisc,True,,
24T20962,20962,24,0.225284,3,16554127727179254065655698930378424788128275404475596800,57513109553148592854538360209387324693908606156800,exact_nfdisc,True,,
24T20964,20964,0,0.041686,5,2283327962369552284918027438672886177672865573031116800,1800916744162271866508280129827438592,exact_nfdisc,True,,
24T20964,20964,4,0.050888,5,2283327962369552284918027438672886177672865573031116800,181627140841358782677299856274966994493636608,exact_nfdisc,True,,
24T20964,20964,8,0.054258,5,570831990592388071229506859668221544418216393257779200,46496548055387848365388763206391550590370971648,exact_nfdisc,True,,
24T20964,20964,12,0.107314,4,2283327962369552284918027438672886177672865573031116800,46496548055387848365388763206391550590370971648,exact_nfdisc,True,,
24T20964,20964,16,0.117707,4,570831990592388071229506859668221544418216393257779200,416970044260327298195403111518058104030837394636800,exact_nfdisc,True,,
24T20964,20964,20,0.102559,4,2283327962369552284918027438672886177672865573031116800,397653621921851442523387061613138298064076800,exact_nfdisc,True,,
24T20964,20964,24,0.235575,3,2283327962369552284918027438672886177672865573031116800,1667880177041309192781612446072232416123349578547200,exact_nfdisc,True,,
24T20965,20965,0,0.001303,10,21783191845348588159715498418991457422540800000000000,83581750678171374170250037850079232,exact_nfdisc,True,,
24T20965,20965,2,0.000328,12,4842053939252809866705353828191550341931994571603968,46651002807763148771916287005687808,exact_nfdisc,True,,
24T20965,20965,8,0.000315,12,1394124278102309642221791898815453275042611200000000000,83581750678171374170250037850079232,exact_nfdisc,True,,
24T20966,20966,0,0.235341,3,5799362972721207337234383577954793120984144442173392158720000,1586125462829450639068182173296916709323730739244564480000,exact_nfdisc,True,,
24T20966,20966,4,0.000643,11,1449840743180301834308595894488698280246036110543348039680000,4279060201821355255380480000000000000000,exact_nfdisc,True,,
24T20966,20966,8,0.020873,6,5799362972721207337234383577954793120984144442173392158720000,38511541816392197298424320000000000000000,exact_nfdisc,True,,
24T20966,20966,16,0.478523,2,371159230254157269583000548989106759742985244299097098158080000,762089172648371695486863558175693623501763417755349111799808,exact_nfdisc,True,,
24T20966,20966,24,1.0,1,269691550764578921367373634568958262242493513039129361167756542196568626305620491232436731020279675879424000000000000000000,269691550764578921367373634568958262242493513039129361167756542196568626305620491232436731020279675879424000000000000000000,exact_nfdisc,True,,
24T20967,20967,0,0.045446,5,77462316504575719801604780721094076712871092566701132747454283776,152408218855909891752617803305229157717967372288,exact_nfdisc,True,,
24T20967,20967,2,0.000875,11,1146963942691925411824982234671089495048192,47223664828696452136960000000000000000,exact_nfdisc,True,,
24T20967,20967,4,0.020412,6,19830353025171384269210823864600083638494999697075489983348296646656,90665210503218258032491257171462913574043648,exact_nfdisc,True,,
24T20967,20967,8,0.017511,6,19830353025171384269210823864600083638494999697075489983348296646656,51218917723349042679330049358714372096,exact_nfdisc,True,,
24T20967,20967,12,0.035021,5,19830353025171384269210823864600083638494999697075489983348296646656,51218917723349042679330049358714372096,exact_nfdisc,True,,
24T20967,20967,16,0.020412,6,19830353025171384269210823864600083638494999697075489983348296646656,90665210503218258032491257171462913574043648,exact_nfdisc,True,,
24T20967,20967,24,0.181783,3,77462316504575719801604780721094076712871092566701132747454283776,152408218855909891752617803305229157717967372288,exact_nfdisc,True,,
24T20971,20971,0,0.000765,11,800030459517254312252351529347197014738784325992448,7663703964110355537949768063587899670528,exact_nfdisc,True,,
24T20971,20971,8,0.003648,9,3125118982489274657235748161512488338823376273408,1927630750508029007921602887680000000000000000,exact_nfdisc,True,,
24T20971,20971,16,0.026334,6,800030459517254312252351529347197014738784325992448,7847632859249004070860562497114009262620672,exact_nfdisc,True,,
24T20972,20972,0,0.000444,11,39158144718159803706627760344317984907185199946347510823823134773215232000000000,1475739525896764129280000000000000000,exact_nfdisc,True,,
24T20972,20972,4,0.165397,3,160391760765582555982347306370326466179830578980239404334379560031089590272000000000,11158715940732509972522257702853715172649245170150146048,exact_nfdisc,True,,
24T20972,20972,8,0.143629,3,160391760765582555982347306370326466179830578980239404334379560031089590272000000000,634818853019047262251419582897994060494968717312,exact_nfdisc,True,,
24T20972,20972,16,0.082464,4,39158144718159803706627760344317984907185199946347510823823134773215232000000000,32248740069990347565058898975196752221815765039316992,exact_nfdisc,True,,
24T20972,20972,24,1.0,1,160391760765582555982347306370326466179830578980239404334379560031089590272000000000,160391760765582555982347306370326466179830578980239404334379560031089590272000000000,exact_nfdisc,True,,
24T20975,20975,0,0.0,34,59242466902232575912795012661099831631959556096,35569527515599470992992239616,mixed_disc,True,,
24T20975,20975,4,0.0,31,2017896138376350169308582248987821168656384,11028456892449529274892367691776,exact_nfdisc,True,,
24T20975,20975,8,0.0,33,2017896138376350169308582248987821168656384,407563529394826984466712925044736,mixed_disc,True,,
24T20975,20975,12,0.0,30,336899355940510066595613998000123964970500096,2001047687833284578317043649571293609,mixed_disc,True,,
24T20975,20975,16,0.0,25,2017896138376350169308582248987821168656384,5893523143556187051303418290639116601,mixed_disc,True,,
24T20975,20975,20,0.0,23,2017896138376350169308582248987821168656384,828581243590991277478147930698221923761,mixed_disc,True,,
24T20980,20980,0,0.25,3,805740753240166093239129285201726799872000000000,805740753240166093239129285201726799872000000000,exact_nfdisc,True,,
24T20980,20980,4,0.25,3,51567408207370629967304274252910515191808000000000,51567408207370629967304274252910515191808000000000,exact_nfdisc,True,,
24T20980,20980,8,0.120536,4,51567408207370629967304274252910515191808000000000,865157546055229851017536746864318342044244246528,exact_nfdisc,True,,
24T20980,20980,12,0.126421,3,62638330604445568520239358880679928200033506858539565554942759466729578378359505682432000000000,865157546055229851017536746864318342044244246528,exact_nfdisc,True,,
24T20980,20980,16,1.0,1,12589699269377595206861395081276981248000000000,12589699269377595206861395081276981248000000000,exact_nfdisc,True,,
24T20980,20980,20,1.0,1,62638330604445568520239358880679928200033506858539565554942759466729578378359505682432000000000,62638330604445568520239358880679928200033506858539565554942759466729578378359505682432000000000,exact_nfdisc,True,,
24T20980,20980,24,1.0,1,4008853158684516385295318968363515404802144438946532195516336605870693016215008363675648000000000,4008853158684516385295318968363515404802144438946532195516336605870693016215008363675648000000000,exact_nfdisc,True,,
24T20986,20986,0,6e-06,18,1055005839110088028128667961917440000000000,30271608851428541131406260043776,exact_nfdisc,True,,
24T20986,20986,8,0.000602,11,502149368205579561251576105055506997623750491063189504,1306196427847670748322518588719104,exact_nfdisc,True,,
24T20986,20986,12,0.049854,5,1288377895267720421453801905614272714687556880547543798184411136,219118958820015470519386028085587092250009496715264,exact_nfdisc,True,,
24T20986,20986,16,0.041426,5,1288377895267720421453801905614272714687556880547543798184411136,677081606118765266271388094221684974813184,exact_nfdisc,True,,
24T20986,20986,24,0.114199,4,1089552072772451863675241208587266281327970835535429244681191424,3891125030182246368318697351144014296489790072234075750400,exact_nfdisc,True,,
24T20988,20988,4,0.0,24,36183336188836448390013742442656656498098176,374974064878203029135424390625,exact_nfdisc,True,,
24T20988,20988,20,0.00011,14,36183336188836448390013742442656656498098176,1956278989448337391328597666666125459456,exact_nfdisc,True,,
24T20990,20990,24,0.099449,4,86551664088927284775288634374370393747175923263779775205867520000000000000000000,3960135939115722451939878240064900760522252020855672709616500736,exact_nfdisc,True,,
24T20993,20993,0,0.088033,4,356403748315078468331940935691475334318486518148197808865280000,113004854936650966974216546367239237556568064,exact_nfdisc,True,,
24T20993,20993,4,0.089487,4,87012633865985954182602767502801595292599247594774855680000,1565751214149644678252584967887646504255488,exact_nfdisc,True,,
24T20993,20993,12,0.178974,3,87012633865985954182602767502801595292599247594774855680000,1565751214149644678252584967887646504255488,exact_nfdisc,True,,
24T20993,20993,20,0.464152,2,356403748315078468331940935691475334318486518148197808865280000,11674869530503551958061111914460001489930836403471607922688,exact_nfdisc,True,,
24T20993,20993,24,0.47859,2,356403748315078468331940935691475334318486518148197808865280000,747191649952227325315911162525440095355573529822182907052032,exact_nfdisc,True,,
24T20994,20994,0,0.061886,5,93555455096524306367048473232603053699612060680192,30188266313139176061017426886722094565863406436352,exact_nfdisc,True,,
24T20994,20994,4,0.000354,12,5987549126177555607491102286886595436775171883532288,33607928975450882950200466461181640625,exact_nfdisc,True,,
24T20994,20994,8,0.002831,9,5987549126177555607491102286886595436775171883532288,33607928975450882950200466461181640625,exact_nfdisc,True,,
24T20994,20994,12,0.02482,6,592394622258906050592754619561463282378671841909669888,5114899654641047122104844006867400060305408,exact_nfdisc,True,,
24T20994,20994,16,0.029593,6,93555455096524306367048473232603053699612060680192,209640738285688722645954353380014545596273655808,exact_nfdisc,True,,
24T20994,20994,24,0.242421,3,2834621415455330692625960224763177710950444561334272,78114315674187456959097423064677921845598251646976,exact_nfdisc,True,,
24T20996,20996,0,0.009831,7,1103507810185955752453675208459004768101755869810940444672,775491925969321285986349271140335616,exact_nfdisc,True,,
24T20996,20996,4,0.009831,7,1103507810185955752453675208459004768101755869810940444672,775491925969321285986349271140335616,exact_nfdisc,True,,
24T20996,20996,8,0.009831,7,1103507810185955752453675208459004768101755869810940444672,775491925969321285986349271140335616,exact_nfdisc,True,,
24T20996,20996,16,0.089492,4,1103507810185955752453675208459004768101755869810940444672,69029162034595950583608735720297472000000,exact_nfdisc,True,,
24T20996,20996,24,0.470039,2,1926488915634676828850227943650791195542725298003156012105728,470334207918622272668512681555368944224298168457801760768,exact_nfdisc,True,,
24T20998,20998,0,0.001112,9,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,1544620666491348900503883874304,exact_nfdisc,True,,
24T20998,20998,4,0.028528,5,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,2539275412076189049005678331591976241979874869248,exact_nfdisc,True,,
24T20998,20998,8,0.013314,6,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,1513526089236848979595707852597222472417280000,exact_nfdisc,True,,
24T20998,20998,20,1.0,1,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,exact_nfdisc,True,,
24T20998,20998,24,1.0,1,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,11112066546260366904930416809714989413087031776746884235025032742696500491010983071874936474255713051344896,exact_nfdisc,True,,
24T21000,21000,0,0.000482,11,2073860886515935032670790544388457764911883205672722907336278016,17525668282405997497129940025344,exact_nfdisc,True,,
24T21000,21000,8,0.024105,6,2073860886515935032670790544388457764911883205672722907336278016,6932726178996848727011573326614337685073189404672,exact_nfdisc,True,,
24T21000,21000,16,0.020437,6,2073860886515935032670790544388457764911883205672722907336278016,256428687521139757754038703217375438700544,exact_nfdisc,True,,
24T21000,21000,24,0.212487,3,2073860886515935032670790544388457764911883205672722907336278016,654568203856909616862998401348516835806198074183778304,exact_nfdisc,True,,
24T21001,21001,2,0.001503,10,30286852256342228635869452292314565814675435362975744,24558525090448022825861120000000000000000,exact_nfdisc,True,,
24T21001,21001,6,0.000945,11,730740035655590704369061673643467079680000,33537697519855120968293727456888384126976,exact_nfdisc,True,,
24T21005,21005,0,0.006831,8,59876315942278737882960350925411057664,1072763334462014648500509208910777,exact_nfdisc,True,,
24T21005,21005,4,0.011908,7,55192201566079887660799792286907662073856,11247981377719248157225183608832,exact_nfdisc,True,,
24T21005,21005,8,0.003362,9,239505263769114951531841403701644230656,1072763334462014648500509208910777,exact_nfdisc,True,,
24T21005,21005,12,0.01294,7,883075225057278202572796676590522593181696,54824929240223100846850693148280064,exact_nfdisc,True,,
24T21005,21005,16,0.007012,8,245253390099573710368605597390483692191744,14035181885497113816793777445959696384,exact_nfdisc,True,,
24T21006,21006,0,0.5,2,22747475942457543689882199802518939409317888,22747475942457543689882199802518939409317888,exact_nfdisc,True,,
24T21006,21006,4,0.002861,9,363959615079320699038115196840303030549086208,432875890924703153758030023098368,exact_nfdisc,True,,
24T21006,21006,8,0.015625,7,22747475942457543689882199802518939409317888,22747475942457543689882199802518939409317888,exact_nfdisc,True,,
24T21006,21006,12,0.008406,7,25360115550820217337816379310802456364630962255632023871060202392243635486720000000000000,361211060544082686095218005200496872496537010176,exact_nfdisc,True,,
24T21006,21006,16,0.0625,5,5823353841269131184609843149444848488785379328,5823353841269131184609843149444848488785379328,exact_nfdisc,True,,
24T21007,21007,0,0.003436,9,228603961381068472591771076914061396938850304,1048892494459922644558740040851476447232,exact_nfdisc,True,,
